treat,saw_ads,sales,past_sales,female
1,1,7.6700001,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,0,6.1199999,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,6.9899998,1
0,0,12.91,0,1
0,0,0,0,1
1,0,0,0,1
0,1,4.1500001,0,0
1,0,0,0,1
1,1,0,11.46,1
0,1,0,0,1
1,1,0,0,1
1,1,3.2,0,0
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,7.5700002,0,1
1,0,0,0,0
1,1,0,0,1
0,1,6.6300001,5.5700002,1
1,0,11.5,0,1
1,0,0,0,1
1,1,5.1799998,0,1
0,1,0,0,0
0,1,0,0,1
1,1,6.3699999,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,8.4300003,1
0,1,0,0,0
1,1,0,6.0799999,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,9.0799999,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,0,13.33,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,6.3000002,8.79,1
0,1,0,0,1
1,1,3.9000001,0,0
0,1,6.29,0,1
0,1,0,0,0
1,1,3.6400001,7.7600002,0
0,1,0,0,1
1,1,0,4.9499998,0
0,1,0,0,0
1,1,0,3.6700001,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,4.8899999,1
1,1,0,0,1
1,0,0,12.79,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,4.4299998,0
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,5.8099999,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,0
0,1,0,0,1
0,0,0,0,0
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,14.82,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,7.6300001,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,7.8699999,1
1,1,0,0,1
1,1,0,11.91,1
1,1,0,0,1
1,1,0,3.51,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,4.4499998,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,5.3000002,1
1,0,13.95,0,1
0,1,7.5799999,0,1
0,1,0,6.4899998,1
0,0,0,0,1
0,1,0,0,1
0,1,6.4499998,0,1
0,1,0,0,0
0,1,0,0,0
0,1,0,6.5700002,1
1,0,0,10.59,1
1,1,0,0,1
1,1,0,0,1
0,1,0,8.8800001,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,0
0,1,0,9.2799997,1
1,0,10.18,24.299999,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,3.74,5.9000001,0
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,7.4000001,0,0
0,1,0,0,1
0,0,0,20.549999,1
1,1,0,0,0
1,1,0,8.1599998,1
1,0,0,0,1
1,1,3.3399999,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,7.9699998,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,5.0799999,0
1,1,0,0,1
1,1,0,0,1
1,1,0,4.4000001,0
1,1,6.0700002,0,0
1,1,0,0,0
0,0,11.5,0,1
0,1,0,0,1
1,1,0,4.6799998,0
1,1,0,5.5500002,1
0,0,0,0,0
1,1,0,0,1
0,1,6.6100001,0,1
0,1,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,8.4799995,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
1,1,6.4099998,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,7.5799999,1
1,1,7.8600001,0,1
1,1,0,9.4899998,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,4.4899998,0
1,1,0,0,0
1,1,4.3899999,0,1
1,1,0,0,0
0,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
0,0,0,0,1
1,1,5.5500002,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,8.25,0
1,1,5.5799999,4.5700002,1
0,1,4.3899999,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,4.3899999,1
1,0,0,0,0
1,1,0,2.9000001,0
1,1,0,3.28,0
0,1,0,9.6999998,1
1,1,5.6700001,0,1
1,0,0,17.57,1
0,1,0,0,1
1,1,6.2600002,0,1
0,0,16.73,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,5.8600001,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,7.4000001,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,6.8499999,1
0,1,0,8.1599998,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,5.8000002,1
1,0,0,0,0
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,0,0,0,0
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,6.1500001,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
0,0,0,6.3400002,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,0
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,3.4000001,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,3.48,0
0,1,0,0,1
1,1,0,0,1
0,1,0,5.4400001,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,3.6500001,0
0,1,0,4.9699998,0
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,0,10.25,0,0
1,1,0,0,1
0,1,3.54,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,4.8800001,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,7.1199999,1
1,0,0,0,1
1,1,0,0,1
0,0,0,12.03,1
1,0,0,0,1
1,1,0,0,1
1,1,0,5.8899999,1
0,0,8.1300001,0,0
1,1,0,5.4699998,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,6.4400001,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,0,1
0,1,6.2199998,0,0
1,1,0,0,1
1,1,0,0,1
0,1,11.08,0,1
0,0,0,0,1
1,0,11.13,0,1
1,1,0,8.71,1
0,1,0,4.7399998,1
1,1,0,7.6100001,1
0,0,0,0,1
1,1,0,0,0
0,1,0,0,0
0,1,0,0,0
1,1,0,8.1199999,1
0,1,0,0,1
1,1,3.9400001,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,4.2199998,0,1
0,0,0,0,1
0,1,0,0,1
1,1,5.9899998,4.8200002,0
1,0,0,0,1
1,1,5.75,4.2600002,1
0,1,0,0,1
1,1,0,0,1
1,1,5.21,5.8299999,1
0,0,0,0,1
0,1,0,0,0
0,1,0,8.0299997,1
1,1,0,0,0
1,1,0,0,1
0,1,7.27,0,1
0,1,0,7.3099999,1
0,0,0,0,1
0,0,0,0,0
1,1,5.1199999,0,0
1,0,0,0,1
0,1,6.5900002,0,1
0,1,0,0,1
0,1,7.3200002,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,7.1100001,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,0,0,0,0
1,1,9.3900003,6.2800002,1
1,1,0,0,1
1,0,0,14.51,1
0,1,0,0,1
1,1,0,6.04,1
1,0,0,0,1
0,1,4.8400002,0,1
1,1,0,0,1
1,0,0,0,0
1,0,0,0,0
1,1,0,0,0
0,1,0,0,1
1,1,0,4.5500002,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,0,0,10.87,1
0,1,0,0,0
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,4.6700001,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,4.8000002,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,6.1100001,1
1,1,0,0,1
1,1,6.6700001,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,4.71,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,0
0,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,4.6900001,0,1
1,1,0,5.3000002,1
1,0,0,0,0
1,0,0,13.12,1
0,0,0,0,1
0,0,9.1899996,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,6.3499999,0,1
1,1,0,0,0
0,1,7.8899999,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
0,1,0,5.6799998,1
0,1,0,0,0
1,1,0,6.1599998,0
0,1,10.55,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,6.7399998,0,1
0,0,0,0,1
0,1,0,0,1
1,1,2.26,4.77,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,0
1,0,0,0,0
1,1,0,0,0
0,1,0,0,0
0,1,4.3200002,0,0
0,0,0,9.6199999,1
1,1,5.8299999,4.6599998,1
1,1,4.46,0,1
1,1,6.6900001,0,1
1,1,0,0,0
1,1,0,6.98,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,2.9000001,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,1
1,0,0,0,0
0,0,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,10.08,1
1,1,4.1399999,0,0
0,1,6.54,0,1
1,1,0,5.8099999,1
1,1,0,4.5,0
0,1,5.0999999,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,8.5600004,1
1,1,0,0,0
1,1,0,7.0100002,0
1,0,0,0,1
1,1,0,15.47,1
1,0,0,0,0
0,1,0,0,0
0,1,0,0,1
1,1,4.1999998,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,5.73,0,0
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,3.4000001,0
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,8.6599998,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
1,1,5,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,5.5900002,0,1
1,0,0,11.55,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,0
1,1,4.7199998,0,1
1,0,0,4.6700001,0
1,0,0,0,1
1,1,0,0,0
0,0,0,0,0
1,1,0,6.1599998,1
0,1,0,0,1
1,1,0,4.6100001,1
1,1,0,0,1
1,1,4.4699998,9.2799997,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,6.5799999,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,0
0,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,0
0,0,0,10.92,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,3.8599999,0,0
0,1,0,0,1
1,1,0,7.5700002,1
0,0,0,0,1
0,0,0,0,1
1,0,0,0,1
1,0,0,0,0
0,1,4.5799999,0,1
1,1,0,0,1
1,0,0,10.41,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,9,0,1
0,1,0,0,1
1,0,10.49,0,0
0,0,10.66,0,1
0,0,13.99,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,11.7,1
0,0,0,0,0
1,1,5.3000002,0,0
0,1,0,4,1
1,1,0,12.24,1
1,0,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,2.52,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,11.14,6.1700001,1
0,0,0,0,0
0,0,0,0,1
1,0,0,14.33,1
0,0,12.13,16.68,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,4.21,0,0
1,0,0,0,1
1,1,2.5,0,0
0,1,0,0,1
1,1,0,8.29,1
0,1,0,2.78,0
1,0,0,0,1
0,1,0,0,1
0,1,6.6199999,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,5.5100002,0,1
0,0,9.7700005,8.6800003,1
1,0,0,0,1
1,1,0,0,1
0,1,0,5.0599999,0
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
0,1,0,0,0
0,1,0,0,1
0,0,0,0,0
0,0,0,0,1
1,1,0,0,1
1,1,0,4.4499998,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,6.1900001,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,1,4.48,0,1
1,0,0,6.2800002,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,5.9299998,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,7.21,0
0,0,0,11.3,1
0,0,0,0,0
1,0,0,0,1
0,0,10.46,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,10.54,1
0,0,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,10.19,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,1,0,7.0799999,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,1,0,0,0
1,1,0,0,0
1,0,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,4.9000001,0,1
0,1,0,0,0
0,0,0,14.29,1
1,1,0,3.8299999,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,8.4300003,1
0,0,0,0,1
1,1,0,0,0
0,0,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,4.9099998,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,9.4899998,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,13.19,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,9.1800003,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,0,0,12.05,1
1,0,0,13.3,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,5.8400002,0
1,1,0,0,0
0,1,0,11.34,1
0,1,5.5799999,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,3.6199999,0,0
1,1,8.5799999,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,6.7800002,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,9.2600002,1
1,1,0,0,0
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,4.5,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,8.29,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,3.3099999,0
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,5.0999999,0,1
0,0,0,0,1
1,1,0,0,0
1,0,0,0,0
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,0,8.9300003,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
0,1,0,8.4399996,1
0,1,7.1599998,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,8.6999998,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,5.2600002,1
1,1,0,0,1
1,1,0,7.0300002,1
0,1,0,0,0
1,1,0,3.4100001,0
1,1,0,0,0
1,0,0,0,1
0,1,4.0999999,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,0
1,1,0,0,0
0,0,12.07,0,1
1,1,4.27,0,1
1,1,0,0,1
1,1,0,0,1
0,1,4.4299998,0,1
1,0,0,0,0
0,1,0,4.7399998,0
0,0,0,0,0
1,1,0,12.35,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,9.04,1
0,1,0,5.23,1
0,1,6.4699998,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,0
1,0,10.17,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,1.59,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,5.8099999,0
0,1,5.04,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,6.4299998,1
1,1,0,0,0
1,1,0,0,0
0,1,0,5.8000002,1
0,0,10.73,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,4.8699999,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,7.5799999,0,1
1,1,0,0,0
0,0,10.13,0,1
1,1,0,0,1
0,1,0,4.3400002,0
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,5.6700001,5.4299998,0
1,1,0,0,1
1,1,0,0,0
1,0,6.4000001,0,0
1,1,0,0,0
0,1,0,3.8399999,0
0,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,0,9.2799997,13.13,1
1,1,2.75,0,1
0,0,14.56,0,1
0,0,10.09,0,1
1,1,4.8800001,0,1
1,1,0,0,1
1,1,6.8099999,0,1
1,1,0,0,0
1,1,0,4.5799999,0
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,5.3299999,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,1,2.1400001,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,4.79,1
1,0,0,0,1
1,0,0,0,1
0,1,6.9400001,17.209999,1
1,1,0,0,1
1,1,0,0,1
0,0,0,13.6,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,3.8599999,0,0
1,0,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,0
1,0,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,0,5.9299998,0
0,0,0,0,1
0,1,0,0,0
1,1,7.23,0,1
1,1,0,0,0
0,1,0,0,0
1,1,3.49,0,0
0,1,3.6800001,0,0
1,0,0,0,0
0,1,0,5.27,1
0,1,3.27,0,1
1,1,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,1
1,1,0,0,0
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
0,0,0,0,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,6,1
1,1,0,3.28,1
1,1,0,0,0
0,0,0,0,1
0,1,0,7.02,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,6.3000002,0,1
1,0,0,0,1
1,1,0,0,0
1,0,0,0,1
0,0,0,11.98,1
1,1,8.1499996,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,7.4400001,0,0
1,1,0,0,1
0,1,0,0,0
1,1,11.97,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,6.21,0,1
0,1,0,0,1
0,1,3.5899999,0,0
1,0,12.71,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,7.9699998,1
1,1,0,4.7399998,0
1,1,0,0,1
0,1,4.48,0,1
1,1,5.0599999,7.1500001,0
0,1,0,4.3600001,0
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,4.3000002,0,0
1,1,0,0,0
0,1,4.3899999,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,8.6300001,9.0699997,1
0,1,0,0,1
1,0,8.8299999,0,1
1,0,0,0,0
1,0,0,0,1
0,1,0,7.9200001,1
1,0,7.7199998,0,1
1,1,0,8.6300001,1
0,0,0,0,0
0,1,5.3499999,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,0
0,0,0,0,0
1,1,0,0,1
0,1,0,0,0
0,1,4.5900002,0,1
0,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,8.5500002,0,1
0,1,0,0,0
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,0
1,1,6.3800001,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,7.4099998,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,11.92,0,1
1,0,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,5.9499998,1
0,1,0,0,1
0,0,0,0,0
0,1,0,4.7399998,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,14.53,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,0
1,0,0,0,1
0,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,9.3800001,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,0
0,1,0,4.7399998,1
1,0,0,0,0
1,0,0,14,1
1,1,0,0,0
1,0,0,0,0
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
